SpectraSuite Data File
++++++++++++++++++++++++++++++++++++
Date: Wed Feb 22 20:39:24 BRST 2023
User: Julio
Dark Spectrum Present: Yes
Reference Spectrum Present: No
Number of Sampled Component Spectra: 1
Spectrometers: USB2G45254
Integration Time (usec): 3000 (USB2G45254)
Spectra Averaged: 10 (USB2G45254)
Boxcar Smoothing: 0 (USB2G45254)
Correct for Electrical Dark: No (USB2G45254)
Strobe/Lamp Enabled: No (USB2G45254)
Correct for Detector Non-linearity: No (USB2G45254)
Correct for Stray Light: No (USB2G45254)
Number of Pixels in Processed Spectrum: 651
>>>>>Begin Processed Spectral Data<<<<<
350,00	2,03
351,00	0,87
352,00	-0,63
353,00	-0,58
354,00	2,40
355,00	0,00
356,00	1,61
357,00	-0,06
358,00	-0,41
359,00	-0,59
360,00	-1,23
361,00	-0,47
362,00	0,77
363,00	-0,98
364,00	0,88
365,00	0,67
366,00	-0,22
367,00	0,89
368,00	1,43
369,00	0,81
370,00	0,26
371,00	1,40
372,00	0,07
373,00	-0,29
374,00	0,17
375,00	1,17
376,00	1,41
377,00	0,71
378,00	-0,33
379,00	0,90
380,00	-0,71
381,00	1,51
382,00	0,50
383,00	1,47
384,00	-0,07
385,00	0,54
386,00	2,50
387,00	0,61
388,00	1,49
389,00	-0,10
390,00	3,66
391,00	-0,38
392,00	0,20
393,00	0,53
394,00	-2,14
395,00	1,25
396,00	5,34
397,00	-1,05
398,00	0,38
399,00	0,54
400,00	1,55
401,00	3,89
402,00	-0,05
403,00	0,93
404,00	1,41
405,00	0,02
406,00	1,80
407,00	-2,56
408,00	0,05
409,00	1,28
410,00	0,07
411,00	1,28
412,00	-0,82
413,00	1,16
414,00	0,45
415,00	2,47
416,00	1,34
417,00	-0,88
418,00	2,07
419,00	2,78
420,00	0,46
421,00	2,94
422,00	2,02
423,00	-0,52
424,00	1,76
425,00	3,10
426,00	1,22
427,00	1,73
428,00	-0,49
429,00	1,19
430,00	2,66
431,00	0,62
432,00	2,31
433,00	2,84
434,00	1,22
435,00	-0,48
436,00	1,37
437,00	-0,03
438,00	1,58
439,00	-1,58
440,00	3,64
441,00	2,11
442,00	3,24
443,00	2,14
444,00	2,98
445,00	1,84
446,00	1,92
447,00	2,53
448,00	3,79
449,00	2,97
450,00	1,95
451,00	1,60
452,00	3,69
453,00	6,24
454,00	5,72
455,00	4,51
456,00	5,27
457,00	9,16
458,00	8,64
459,00	7,21
460,00	8,36
461,00	9,87
462,00	10,85
463,00	13,38
464,00	15,17
465,00	15,85
466,00	17,61
467,00	20,04
468,00	24,67
469,00	25,53
470,00	29,70
471,00	34,15
472,00	37,39
473,00	42,91
474,00	48,15
475,00	53,62
476,00	62,28
477,00	70,63
478,00	78,69
479,00	89,23
480,00	99,97
481,00	114,89
482,00	125,44
483,00	142,04
484,00	157,15
485,00	180,61
486,00	191,77
487,00	215,04
488,00	238,66
489,00	263,68
490,00	282,80
491,00	317,88
492,00	339,91
493,00	366,06
494,00	394,19
495,00	431,78
496,00	466,77
497,00	509,15
498,00	547,08
499,00	585,83
500,00	624,79
501,00	685,57
502,00	725,73
503,00	769,31
504,00	828,82
505,00	869,88
506,00	923,83
507,00	982,42
508,00	1044,90
509,00	1093,46
510,00	1155,43
511,00	1205,54
512,00	1271,38
513,00	1304,72
514,00	1333,21
515,00	1368,95
516,00	1405,80
517,00	1473,74
518,00	1485,82
519,00	1511,95
520,00	1508,21
521,00	1493,44
522,00	1469,51
523,00	1474,69
524,00	1439,24
525,00	1421,31
526,00	1405,58
527,00	1342,40
528,00	1303,15
529,00	1265,15
530,00	1231,67
531,00	1177,77
532,00	1149,09
533,00	1120,31
534,00	1061,64
535,00	1010,16
536,00	974,97
537,00	910,68
538,00	882,33
539,00	832,73
540,00	804,00
541,00	758,49
542,00	722,33
543,00	683,49
544,00	633,17
545,00	607,52
546,00	571,62
547,00	534,95
548,00	501,85
549,00	472,19
550,00	459,56
551,00	416,19
552,00	396,27
553,00	368,34
554,00	342,94
555,00	322,60
556,00	296,03
557,00	278,56
558,00	265,99
559,00	242,28
560,00	230,56
561,00	217,13
562,00	197,24
563,00	186,75
564,00	176,64
565,00	162,72
566,00	150,77
567,00	142,56
568,00	128,56
569,00	120,58
570,00	118,42
571,00	104,79
572,00	95,26
573,00	92,58
574,00	86,76
575,00	77,71
576,00	70,67
577,00	70,52
578,00	64,49
579,00	59,43
580,00	56,98
581,00	51,04
582,00	48,56
583,00	45,86
584,00	40,65
585,00	37,32
586,00	35,31
587,00	31,72
588,00	30,67
589,00	31,37
590,00	29,26
591,00	26,60
592,00	25,73
593,00	24,53
594,00	22,10
595,00	19,40
596,00	18,92
597,00	17,11
598,00	15,03
599,00	14,31
600,00	13,89
601,00	13,83
602,00	12,93
603,00	15,10
604,00	12,24
605,00	10,09
606,00	11,05
607,00	9,91
608,00	8,73
609,00	9,25
610,00	8,28
611,00	7,78
612,00	8,81
613,00	6,81
614,00	5,93
615,00	3,01
616,00	6,39
617,00	6,20
618,00	5,32
619,00	4,53
620,00	3,34
621,00	4,66
622,00	4,39
623,00	3,89
624,00	2,61
625,00	1,82
626,00	2,43
627,00	3,65
628,00	3,61
629,00	5,48
630,00	2,43
631,00	3,40
632,00	3,55
633,00	4,26
634,00	3,41
635,00	-0,15
636,00	4,39
637,00	2,38
638,00	4,09
639,00	2,20
640,00	0,11
641,00	-0,22
642,00	3,34
643,00	2,21
644,00	1,30
645,00	0,95
646,00	-0,72
647,00	0,28
648,00	2,40
649,00	1,23
650,00	1,63
651,00	1,59
652,00	0,72
653,00	-1,97
654,00	1,90
655,00	1,75
656,00	-1,06
657,00	-0,63
658,00	0,89
659,00	2,09
660,00	2,80
661,00	-0,88
662,00	2,07
663,00	1,45
664,00	-0,40
665,00	0,03
666,00	-0,81
667,00	0,32
668,00	0,05
669,00	1,14
670,00	1,39
671,00	1,92
672,00	-0,80
673,00	0,65
674,00	-0,08
675,00	0,43
676,00	-1,07
677,00	0,12
678,00	1,27
679,00	-1,33
680,00	-0,79
681,00	0,37
682,00	2,10
683,00	-1,81
684,00	0,76
685,00	0,49
686,00	0,59
687,00	1,82
688,00	0,88
689,00	0,54
690,00	-1,23
691,00	0,02
692,00	-1,09
693,00	-0,61
694,00	-0,00
695,00	0,59
696,00	1,70
697,00	1,16
698,00	-2,20
699,00	-0,69
700,00	0,06
701,00	0,93
702,00	0,97
703,00	-1,58
704,00	2,30
705,00	1,34
706,00	-1,96
707,00	-1,78
708,00	-1,19
709,00	-0,51
710,00	0,93
711,00	0,64
712,00	-0,30
713,00	-0,52
714,00	-0,77
715,00	1,34
716,00	0,72
717,00	-1,24
718,00	-1,41
719,00	-0,73
720,00	3,98
721,00	-1,06
722,00	-1,48
723,00	-0,20
724,00	0,13
725,00	-0,78
726,00	1,46
727,00	-0,47
728,00	-0,03
729,00	0,80
730,00	1,14
731,00	2,40
732,00	0,77
733,00	0,44
734,00	-1,69
735,00	-0,66
736,00	0,13
737,00	0,41
738,00	-0,24
739,00	-0,19
740,00	0,23
741,00	-0,41
742,00	0,02
743,00	0,11
744,00	0,41
745,00	-0,63
746,00	0,05
747,00	-1,28
748,00	-1,24
749,00	-1,62
750,00	-0,32
751,00	1,25
752,00	-0,53
753,00	2,51
754,00	0,93
755,00	0,22
756,00	-0,23
757,00	0,03
758,00	-1,71
759,00	0,59
760,00	-0,78
761,00	-0,29
762,00	0,72
763,00	-0,03
764,00	-1,16
765,00	-0,94
766,00	0,23
767,00	0,47
768,00	2,22
769,00	0,86
770,00	0,68
771,00	0,16
772,00	0,92
773,00	0,67
774,00	0,57
775,00	0,98
776,00	-1,36
777,00	-0,35
778,00	1,48
779,00	-0,87
780,00	-0,66
781,00	-1,06
782,00	-1,79
783,00	-0,48
784,00	0,39
785,00	-0,20
786,00	-0,69
787,00	2,26
788,00	0,15
789,00	1,03
790,00	-0,22
791,00	0,12
792,00	-0,90
793,00	0,89
794,00	1,78
795,00	0,08
796,00	-0,55
797,00	0,68
798,00	0,03
799,00	-0,18
800,00	0,03
801,00	2,13
802,00	-0,31
803,00	-0,72
804,00	0,52
805,00	-0,00
806,00	1,19
807,00	-0,03
808,00	-0,46
809,00	-0,12
810,00	-1,22
811,00	0,28
812,00	-0,42
813,00	2,15
814,00	1,29
815,00	-1,46
816,00	-1,37
817,00	0,89
818,00	-0,23
819,00	-0,84
820,00	-1,53
821,00	-0,24
822,00	1,16
823,00	0,83
824,00	-1,33
825,00	-0,66
826,00	0,75
827,00	0,07
828,00	0,24
829,00	2,93
830,00	1,58
831,00	-0,34
832,00	1,64
833,00	0,72
834,00	0,76
835,00	-0,18
836,00	2,61
837,00	-0,34
838,00	0,30
839,00	-0,17
840,00	-0,28
841,00	1,51
842,00	0,66
843,00	0,65
844,00	-0,55
845,00	-0,18
846,00	1,79
847,00	-0,21
848,00	-1,16
849,00	-2,36
850,00	0,51
851,00	-0,02
852,00	-1,50
853,00	-0,81
854,00	0,84
855,00	-0,55
856,00	0,41
857,00	2,30
858,00	3,49
859,00	-0,16
860,00	-0,40
861,00	0,57
862,00	1,62
863,00	0,80
864,00	-1,15
865,00	0,49
866,00	0,05
867,00	-1,59
868,00	-0,48
869,00	0,11
870,00	0,11
871,00	1,16
872,00	0,32
873,00	0,36
874,00	-2,59
875,00	1,81
876,00	-0,07
877,00	-0,54
878,00	1,05
879,00	0,39
880,00	0,06
881,00	1,09
882,00	0,68
883,00	0,98
884,00	0,95
885,00	0,22
886,00	-2,11
887,00	-1,07
888,00	0,11
889,00	1,00
890,00	1,92
891,00	-1,45
892,00	0,26
893,00	-0,67
894,00	0,95
895,00	-0,21
896,00	-0,79
897,00	1,00
898,00	-1,97
899,00	-0,63
900,00	-1,33
901,00	0,62
902,00	-1,25
903,00	-0,16
904,00	1,94
905,00	0,91
906,00	1,37
907,00	0,15
908,00	2,32
909,00	0,22
910,00	2,24
911,00	0,97
912,00	-0,90
913,00	-0,26
914,00	0,70
915,00	0,13
916,00	-0,36
917,00	0,27
918,00	1,48
919,00	-1,28
920,00	-1,44
921,00	0,80
922,00	2,10
923,00	-0,22
924,00	-1,19
925,00	0,99
926,00	-0,84
927,00	0,31
928,00	0,57
929,00	0,45
930,00	1,26
931,00	1,14
932,00	-0,37
933,00	-0,67
934,00	-1,47
935,00	0,01
936,00	-1,14
937,00	-0,73
938,00	-1,92
939,00	-0,51
940,00	0,54
941,00	-2,45
942,00	0,68
943,00	-0,70
944,00	0,67
945,00	0,08
946,00	0,22
947,00	-0,92
948,00	-1,97
949,00	0,88
950,00	-0,99
951,00	-1,25
952,00	0,96
953,00	-1,41
954,00	0,52
955,00	0,85
956,00	1,03
957,00	-1,70
958,00	-0,12
959,00	1,24
960,00	-2,74
961,00	-1,79
962,00	-0,55
963,00	0,09
964,00	0,94
965,00	1,52
966,00	-0,12
967,00	2,21
968,00	0,70
969,00	1,80
970,00	-0,74
971,00	0,64
972,00	-0,89
973,00	0,80
974,00	0,07
975,00	-2,51
976,00	0,01
977,00	-2,52
978,00	1,31
979,00	1,45
980,00	-0,44
981,00	-0,94
982,00	-0,29
983,00	-2,27
984,00	1,36
985,00	2,01
986,00	-0,20
987,00	0,50
988,00	-1,54
989,00	-0,34
990,00	-0,35
991,00	-0,62
992,00	-0,80
993,00	-0,09
994,00	0,69
995,00	1,12
996,00	1,08
997,00	-0,74
998,00	-0,56
999,00	-0,19
1000,00	0,01
>>>>>End Processed Spectral Data<<<<<
