SpectraSuite Data File
++++++++++++++++++++++++++++++++++++
Date: Wed Feb 22 20:41:05 BRST 2023
User: Julio
Dark Spectrum Present: Yes
Reference Spectrum Present: No
Number of Sampled Component Spectra: 1
Spectrometers: USB2G45254
Integration Time (usec): 3000 (USB2G45254)
Spectra Averaged: 10 (USB2G45254)
Boxcar Smoothing: 0 (USB2G45254)
Correct for Electrical Dark: No (USB2G45254)
Strobe/Lamp Enabled: No (USB2G45254)
Correct for Detector Non-linearity: No (USB2G45254)
Correct for Stray Light: No (USB2G45254)
Number of Pixels in Processed Spectrum: 651
>>>>>Begin Processed Spectral Data<<<<<
350,00	2,67
351,00	2,29
352,00	1,12
353,00	0,08
354,00	1,48
355,00	3,25
356,00	3,75
357,00	0,22
358,00	1,59
359,00	2,71
360,00	0,60
361,00	2,79
362,00	1,93
363,00	1,69
364,00	-0,05
365,00	1,54
366,00	2,09
367,00	2,15
368,00	2,18
369,00	2,21
370,00	2,40
371,00	3,13
372,00	2,29
373,00	1,71
374,00	3,57
375,00	4,61
376,00	3,26
377,00	1,68
378,00	0,51
379,00	3,24
380,00	0,79
381,00	2,34
382,00	3,21
383,00	3,63
384,00	-0,99
385,00	1,79
386,00	2,12
387,00	1,68
388,00	2,90
389,00	1,63
390,00	5,16
391,00	0,56
392,00	1,85
393,00	1,50
394,00	1,92
395,00	3,11
396,00	5,36
397,00	1,80
398,00	4,32
399,00	2,77
400,00	4,08
401,00	5,51
402,00	2,24
403,00	3,69
404,00	5,68
405,00	1,91
406,00	5,07
407,00	2,26
408,00	5,50
409,00	6,24
410,00	7,34
411,00	8,48
412,00	10,04
413,00	10,51
414,00	11,25
415,00	15,67
416,00	16,00
417,00	16,60
418,00	21,06
419,00	24,59
420,00	30,76
421,00	37,14
422,00	42,35
423,00	48,14
424,00	58,01
425,00	70,17
426,00	79,88
427,00	96,96
428,00	114,03
429,00	136,00
430,00	160,73
431,00	187,09
432,00	215,20
433,00	252,16
434,00	286,87
435,00	342,17
436,00	385,56
437,00	431,42
438,00	486,26
439,00	566,16
440,00	666,59
441,00	744,45
442,00	822,02
443,00	919,06
444,00	1028,96
445,00	1124,81
446,00	1226,49
447,00	1349,54
448,00	1458,54
449,00	1548,18
450,00	1675,69
451,00	1829,57
452,00	1992,82
453,00	2108,88
454,00	2211,20
455,00	2304,43
456,00	2416,44
457,00	2460,45
458,00	2454,65
459,00	2415,07
460,00	2433,30
461,00	2354,60
462,00	2267,23
463,00	2172,93
464,00	2046,32
465,00	1970,23
466,00	1815,81
467,00	1682,90
468,00	1580,36
469,00	1486,30
470,00	1412,36
471,00	1349,11
472,00	1262,12
473,00	1183,18
474,00	1115,98
475,00	1055,17
476,00	1004,97
477,00	958,94
478,00	867,99
479,00	825,89
480,00	761,10
481,00	704,77
482,00	648,26
483,00	605,77
484,00	575,08
485,00	523,73
486,00	472,39
487,00	426,17
488,00	405,95
489,00	375,26
490,00	344,81
491,00	325,07
492,00	299,25
493,00	270,59
494,00	243,58
495,00	222,68
496,00	203,67
497,00	184,42
498,00	169,04
499,00	153,13
500,00	142,67
501,00	126,81
502,00	113,01
503,00	103,70
504,00	92,32
505,00	83,87
506,00	77,84
507,00	72,22
508,00	62,44
509,00	58,02
510,00	52,48
511,00	52,00
512,00	41,60
