SpectraSuite Data File
++++++++++++++++++++++++++++++++++++
Date: Wed Feb 22 20:04:25 BRST 2023
User: Julio
Dark Spectrum Present: Yes
Reference Spectrum Present: Yes
Number of Sampled Component Spectra: 1
Spectrometers: USB2G45254
Integration Time (usec): 3000 (USB2G45254)
Spectra Averaged: 10 (USB2G45254)
Boxcar Smoothing: 0 (USB2G45254)
Correct for Electrical Dark: No (USB2G45254)
Strobe/Lamp Enabled: No (USB2G45254)
Correct for Detector Non-linearity: No (USB2G45254)
Correct for Stray Light: No (USB2G45254)
Number of Pixels in Processed Spectrum: 651
>>>>>Begin Processed Spectral Data<<<<<
350,00	-0,06
351,00	1,86
352,00	0,49
353,00	1,48
354,00	0,17
355,00	0,53
356,00	0,05
357,00	1,95
358,00	1,83
359,00	-0,87
360,00	1,85
361,00	0,08
362,00	-0,19
363,00	1,37
364,00	-0,71
365,00	0,49
366,00	1,63
367,00	0,85
368,00	1,73
369,00	0,36
370,00	1,97
371,00	0,01
372,00	0,39
373,00	2,31
374,00	0,88
375,00	-1,96
376,00	-0,48
377,00	0,72
378,00	1,02
379,00	-0,04
380,00	1,54
381,00	3,96
382,00	3,62
383,00	2,18
384,00	0,69
385,00	3,80
386,00	0,78
387,00	1,46
388,00	4,20
389,00	0,94
390,00	0,66
391,00	0,73
392,00	1,07
393,00	-0,23
394,00	3,43
395,00	1,77
396,00	2,71
397,00	3,37
398,00	1,74
399,00	4,08
400,00	6,19
401,00	6,92
402,00	5,96
403,00	6,15
404,00	7,56
405,00	8,80
406,00	10,11
407,00	9,04
408,00	12,22
409,00	14,00
410,00	15,70
411,00	19,28
412,00	19,79
413,00	24,79
414,00	28,52
415,00	33,78
416,00	39,97
417,00	44,94
418,00	54,04
419,00	63,82
420,00	74,56
421,00	89,43
422,00	106,55
423,00	126,03
424,00	144,41
425,00	174,75
426,00	202,83
427,00	245,62
428,00	286,10
429,00	330,70
430,00	385,54
431,00	453,90
432,00	518,98
433,00	600,29
434,00	702,18
435,00	816,59
436,00	914,37
437,00	1029,23
438,00	1138,40
439,00	1305,86
440,00	1495,38
441,00	1684,05
442,00	1826,64
443,00	2003,90
444,00	2183,74
445,00	2299,14
446,00	2445,61
447,00	2605,12
448,00	2638,42
449,00	2737,09
450,00	2793,21
451,00	2806,39
452,00	2755,42
