SpectraSuite Data File
++++++++++++++++++++++++++++++++++++
Date: Wed Feb 22 20:34:27 BRST 2023
User: Julio
Dark Spectrum Present: Yes
Reference Spectrum Present: No
Number of Sampled Component Spectra: 1
Spectrometers: USB2G45254
Integration Time (usec): 3000 (USB2G45254)
Spectra Averaged: 10 (USB2G45254)
Boxcar Smoothing: 0 (USB2G45254)
Correct for Electrical Dark: No (USB2G45254)
Strobe/Lamp Enabled: No (USB2G45254)
Correct for Detector Non-linearity: No (USB2G45254)
Correct for Stray Light: No (USB2G45254)
Number of Pixels in Processed Spectrum: 651
>>>>>Begin Processed Spectral Data<<<<<
350,00	0,62
351,00	1,56
352,00	-0,59
353,00	0,73
354,00	0,91
355,00	1,20
356,00	0,99
357,00	-2,36
358,00	1,35
359,00	-1,17
360,00	-0,96
361,00	0,94
362,00	0,60
363,00	0,54
364,00	-1,18
365,00	0,04
366,00	0,42
367,00	0,89
368,00	1,93
369,00	2,99
370,00	0,66
371,00	1,07
372,00	0,95
373,00	-1,81
374,00	1,09
375,00	0,50
376,00	-1,11
377,00	-0,99
378,00	0,21
379,00	-1,06
380,00	0,36
381,00	0,76
382,00	-0,08
383,00	1,35
384,00	0,62
385,00	0,65
386,00	0,39
387,00	2,16
388,00	0,67
389,00	1,27
390,00	1,74
391,00	0,65
392,00	0,37
393,00	0,14
394,00	-1,22
395,00	1,21
396,00	2,26
397,00	1,05
398,00	1,11
399,00	0,39
400,00	0,62
401,00	3,62
402,00	-0,70
403,00	-0,84
404,00	1,50
405,00	0,99
406,00	5,65
407,00	0,15
408,00	2,28
409,00	2,26
410,00	2,58
411,00	3,37
412,00	6,28
413,00	6,89
414,00	5,71
415,00	8,85
416,00	8,56
417,00	9,05
418,00	12,58
419,00	11,94
420,00	16,54
421,00	21,06
422,00	23,77
423,00	25,57
424,00	29,15
425,00	35,42
426,00	36,22
427,00	43,60
428,00	47,75
429,00	51,71
430,00	59,29
431,00	63,46
432,00	71,97
433,00	78,12
434,00	87,53
435,00	97,29
436,00	101,98
437,00	111,25
438,00	120,20
439,00	124,63
440,00	140,99
441,00	154,29
442,00	162,52
443,00	173,92
444,00	182,67
445,00	188,03
446,00	199,83
447,00	207,12
448,00	208,62
449,00	212,52
450,00	210,27
451,00	208,00
452,00	200,81
453,00	192,52
454,00	179,62
455,00	167,76
456,00	151,77
457,00	139,47
458,00	129,73
459,00	115,49
460,00	106,99
461,00	101,95
462,00	90,71
463,00	86,64
464,00	83,16
465,00	79,75
466,00	76,41
467,00	70,02
468,00	69,54
469,00	66,38
470,00	63,39
471,00	58,50
472,00	57,89
473,00	51,84
474,00	51,79
475,00	47,00
476,00	48,49
477,00	46,58
478,00	45,40
479,00	48,93
480,00	47,21
481,00	47,16
482,00	44,94
483,00	46,95
484,00	47,68
485,00	49,61
486,00	49,49
487,00	53,71
488,00	52,82
489,00	56,33
490,00	57,91
491,00	62,14
492,00	65,38
